"gene" "pval" "padj" "logfc" "method"
"Cotl1" "Cotl1" 4.54199544113147e-08 0.000325842752946771 -0.136031531208318 "seurat"
"Fam81a" "Fam81a" 5.78461650419561e-08 0.000414988388010993 0.272365591533868 "seurat"
"Cycs" "Cycs" 6.15383861292147e-08 0.000441476382090987 0.133278522964479 "seurat"
"Zc3h13" "Zc3h13" 6.20473643021323e-08 0.000445127791503497 -0.167250242382913 "seurat"
"Mcts1" "Mcts1" 6.41164150616123e-08 0.000459971161652007 0.250152817858303 "seurat"
"Mfge8" "Mfge8" 6.5853930779429e-08 0.000472436099411624 -0.140299712720058 "seurat"
"Cuta" "Cuta" 6.66449032608867e-08 0.000478110535993601 -0.158174192583092 "seurat"
"Clic1" "Clic1" 7.02623445345096e-08 0.000504062059690571 -0.170714201476451 "seurat"
"Rab3a" "Rab3a" 7.69815881999051e-08 0.000552265913746119 0.179388771585334 "seurat"
"Kif21a" "Kif21a" 8.01068563382109e-08 0.000574686587370325 -0.165578303171798 "seurat"
"Ndufa2" "Ndufa2" 8.35238182757836e-08 0.000599199872310471 -0.0979731176036043 "seurat"
"Tm2d1" "Tm2d1" 8.76678174559702e-08 0.00062892892242913 0.264433492898473 "seurat"
"Brk1" "Brk1" 9.00642352177302e-08 0.000646120823451996 -0.127982455919532 "seurat"
"Dnaja1" "Dnaja1" 9.12918011048103e-08 0.000654927381125909 0.20410987487816 "seurat"
"Acat2" "Acat2" 9.42294822431362e-08 0.000676002305612259 0.257855274742592 "seurat"
"Elavl3" "Elavl3" 9.5211131228972e-08 0.000683044655436645 -0.145192927835141 "seurat"
"Nucks1" "Nucks1" 9.60416221858206e-08 0.000689002597561077 -0.148020656622272 "seurat"
"Cir1" "Cir1" 9.68554969357131e-08 0.000694841335016806 -0.159105497263196 "seurat"
"Dpysl3" "Dpysl3" 1.21750592746453e-07 0.000873438752363057 -0.12938154445964 "seurat"
"Hnrnpab" "Hnrnpab" 1.39419567032203e-07 0.00100019597388903 -0.1814090174327 "seurat"
"Ncl" "Ncl" 1.3955895426691e-07 0.00100119593791081 -0.129182060463644 "seurat"
"Ice1" "Ice1" 1.47752685216483e-07 0.00105997776374305 -0.132997724153015 "seurat"
"BC048546" "BC048546" 1.56781487072843e-07 0.00112475038826058 0.26134571134487 "seurat"
"Chd5" "Chd5" 1.61400363838279e-07 0.00115788621017582 -0.164627923490468 "seurat"
"Snhg12" "Snhg12" 1.68038742690927e-07 0.00120550994006471 -0.148400215182733 "seurat"
"Chd3" "Chd3" 1.75932159584436e-07 0.00126213731285874 -0.141748900352081 "seurat"
"Acot1" "Acot1" 1.76399104780271e-07 0.00126548717769366 -0.148990088171414 "seurat"
"Ddx46" "Ddx46" 1.81344369436968e-07 0.00130096450634081 -0.139727664651619 "seurat"
"Serbp1" "Serbp1" 1.85354168825593e-07 0.00132973080715481 -0.14469525947706 "seurat"
"Akap9" "Akap9" 1.86295871279246e-07 0.00133648658055731 -0.142563134844874 "seurat"
"Camkk2" "Camkk2" 1.96599704020783e-07 0.0014104062766451 0.233630034413101 "seurat"
"Ubxn4" "Ubxn4" 2.03530775156633e-07 0.00146012978097368 -0.157246526440827 "seurat"
"Tubb2a" "Tubb2a" 2.09017213293468e-07 0.00149948948816734 0.102974168033288 "seurat"
"Cbr3" "Cbr3" 2.12657032071531e-07 0.00152560154808117 -0.128751674628008 "seurat"
"Gltscr2" "Gltscr2" 2.14087721765232e-07 0.00153586531594378 -0.154479781168752 "seurat"
"Nedd8" "Nedd8" 2.20836811441372e-07 0.0015842832852804 -0.100093132888052 "seurat"
"Sptssa" "Sptssa" 2.28523479694691e-07 0.00163942744332971 0.239239528294595 "seurat"
"Nsmf" "Nsmf" 2.39053425827016e-07 0.00171496927688301 0.241687585876899 "seurat"
"Pacrg" "Pacrg" 2.46360131495408e-07 0.00176738758334806 -0.107487106530171 "seurat"
"Ankrd12" "Ankrd12" 2.55276650589573e-07 0.0018313546913296 -0.165384115499979 "seurat"
"Eef1e1" "Eef1e1" 2.55960755588393e-07 0.00183626246059113 0.250963568064476 "seurat"
"Smc2" "Smc2" 2.57047127570218e-07 0.00184405609318875 -0.130493369374334 "seurat"
"Nol4l" "Nol4l" 2.60138247774987e-07 0.00186623178953776 -0.134453811427483 "seurat"
"Hint1" "Hint1" 2.66119209718879e-07 0.00190913921052324 -0.0806450537937895 "seurat"
"Psmb3" "Psmb3" 2.73826743667428e-07 0.00196443305907013 0.175237119242748 "seurat"
"Sfswap" "Sfswap" 2.96546296871167e-07 0.00212742313375375 -0.115004565618209 "seurat"
"Stk25" "Stk25" 2.9664597347218e-07 0.00212813821368942 0.255663667793328 "seurat"
"Srsf3" "Srsf3" 2.9730530500663e-07 0.00213286825811756 -0.167146099456342 "seurat"
"H2afv" "H2afv" 3.10043097822721e-07 0.0022242491837802 -0.14123961704403 "seurat"
"Nmral1" "Nmral1" 3.51410541170572e-07 0.00252101922235768 -0.145114189012297 "seurat"
"Nrep" "Nrep" 3.54981120103281e-07 0.00254663455562094 -0.134995003503992 "seurat"
"Ndufa11" "Ndufa11" 3.74854867611041e-07 0.00268920882024161 0.12819205303645 "seurat"
"Zfp704" "Zfp704" 3.83117296793373e-07 0.00274848348719566 -0.147150511134783 "seurat"
"Nedd4" "Nedd4" 4.03483302797682e-07 0.00289458921427057 -0.165454670565148 "seurat"
"Usp47" "Usp47" 4.09764682235065e-07 0.00293965183035435 -0.120609347088572 "seurat"
"Lockd" "Lockd" 4.42421871737835e-07 0.00317393450784723 -0.127867293383625 "seurat"
"Smc1a" "Smc1a" 4.53199689121991e-07 0.00325125456976117 -0.112104813794792 "seurat"
"Syt7" "Syt7" 4.54892568133493e-07 0.00326339928378968 -0.158002983881371 "seurat"
"Cep295" "Cep295" 4.86118872611103e-07 0.00348741679211205 -0.117375351552944 "seurat"
"Tyrobp" "Tyrobp" 4.92874728276112e-07 0.00353588330065283 -0.143098024206495 "seurat"
"Sptan1" "Sptan1" 5.00031187952493e-07 0.00358722374237119 -0.131110681787454 "seurat"
"Ube2e2" "Ube2e2" 5.19774481935344e-07 0.00372886213340416 0.260074723198083 "seurat"
"Myo18a" "Myo18a" 5.41148030806441e-07 0.00388219597300541 -0.145461764343664 "seurat"
"Ctxn1" "Ctxn1" 5.46300907135981e-07 0.00391916270779353 0.148776009244733 "seurat"
"Dync1h1" "Dync1h1" 5.61888511155444e-07 0.00403098817902916 -0.158371966590672 "seurat"
"Smap1" "Smap1" 5.62242640296078e-07 0.00403352870148407 -0.130632872300801 "seurat"
"Clec3b" "Clec3b" 5.68628750053632e-07 0.00407934265288476 -0.143692216778785 "seurat"
"Zfp706" "Zfp706" 5.76443533195645e-07 0.00413540590714556 0.176600912796864 "seurat"
"Ift20" "Ift20" 5.82529455459865e-07 0.00417906631346907 -0.173052213632345 "seurat"
"Myl9" "Myl9" 6.28443124652092e-07 0.00450845097625411 -0.106859292358783 "seurat"
"Pabpc1" "Pabpc1" 7.20789530393791e-07 0.00517094409104506 -0.12097612685445 "seurat"
"Bola2" "Bola2" 7.45796634361014e-07 0.00535034505490591 -0.122198013805263 "seurat"
"Timm10" "Timm10" 7.46310223452833e-07 0.00535402954305063 -0.142089577595808 "seurat"
"Nudcd3" "Nudcd3" 7.50697315134985e-07 0.00538550253877839 -0.147960169435103 "seurat"
"Gan" "Gan" 7.54285145027974e-07 0.00541124163043068 -0.114440983413533 "seurat"
"Cyba" "Cyba" 7.59288772688238e-07 0.00544713765526542 -0.120154604305395 "seurat"
"Slc6a15" "Slc6a15" 7.73707258714245e-07 0.00555057587401599 0.235947933420768 "seurat"
"Rab11a" "Rab11a" 7.84159290622548e-07 0.00562555875092616 0.23580642069265 "seurat"
"Ppdpf" "Ppdpf" 7.84211126634955e-07 0.00562593062247917 -0.128227894394586 "seurat"
"Fxr2" "Fxr2" 7.9710767767083e-07 0.00571845047961054 -0.0961351814484698 "seurat"
"Mettl23" "Mettl23" 8.12327030129056e-07 0.00582763411414585 -0.139874148510433 "seurat"
"Slc1a3" "Slc1a3" 8.2345839281281e-07 0.0059074905100391 -0.140781947427326 "seurat"
"R3hdm4" "R3hdm4" 8.38532006069251e-07 0.00601562861154081 -0.124491426126035 "seurat"
"Kmt2e" "Kmt2e" 8.6208304567223e-07 0.00618458376965258 -0.146150998263718 "seurat"
"Stmn1" "Stmn1" 8.75002134155434e-07 0.00627726531043108 0.0708772377359761 "seurat"
"Ncald" "Ncald" 8.89417960073191e-07 0.00638068444556507 0.25439836806514 "seurat"
"Gpm6b" "Gpm6b" 9.22459314467094e-07 0.00661772312198693 0.14816134787873 "seurat"
"Smarca4" "Smarca4" 9.39578920985539e-07 0.00674053917915026 -0.158136711889208 "seurat"
"Tnrc6c" "Tnrc6c" 9.41469695185374e-07 0.00675410359325988 -0.147284437917714 "seurat"
"Ddx21" "Ddx21" 9.44522026604581e-07 0.00677600101886126 -0.113263035675715 "seurat"
"Rp9" "Rp9" 9.52583039684196e-07 0.00683383072669442 -0.128258036373222 "seurat"
"Lamtor5" "Lamtor5" 9.77196945709847e-07 0.00701041088852244 -0.151241147619298 "seurat"
"S100a11" "S100a11" 1.06903856499651e-06 0.00766928266528497 -0.154035592999182 "seurat"
"Tdrd3" "Tdrd3" 1.07362484839437e-06 0.00770218466238122 -0.128124185255721 "seurat"
"Serpine2" "Serpine2" 1.16562555493989e-06 0.00836219773113877 0.202838404212503 "seurat"
"Dstn" "Dstn" 1.23131239469504e-06 0.00883343511954224 -0.134425685002801 "seurat"
"Gad2" "Gad2" 1.23822988937019e-06 0.00888306122634176 -0.109111318841123 "seurat"
"Slc4a4" "Slc4a4" 1.23941656254002e-06 0.00889157441966209 -0.131234312577186 "seurat"
"Lmo3" "Lmo3" 1.25190162537508e-06 0.00898114226044085 0.264038106391517 "seurat"
"Sptbn1" "Sptbn1" 1.26713037335986e-06 0.00909039329848362 -0.133605346660198 "seurat"
"Vegfb" "Vegfb" 1.27035970825688e-06 0.00911356054703484 -0.115547549619686 "seurat"
"Stard3nl" "Stard3nl" 1.3065404159684e-06 0.0093731209441573 0.268054060522675 "seurat"
"Ubxn1" "Ubxn1" 1.32798737154107e-06 0.00952698140343566 -0.130546168903651 "seurat"
"Tln2" "Tln2" 1.35905447946908e-06 0.00974985683571119 -0.128935829046671 "seurat"
"Nol12" "Nol12" 1.3874147651108e-06 0.0099533135249049 -0.156080212053761 "seurat"
"Vps29" "Vps29" 1.43022864326778e-06 0.0102604602868031 0.187742148259836 "seurat"
"2410015M20Rik" "2410015M20Rik" 1.51102360501207e-06 0.0108400833423566 -0.107293804399868 "seurat"
"Srek1ip1" "Srek1ip1" 1.53753132668625e-06 0.0110302497376472 -0.142984341879454 "seurat"
"Mt1" "Mt1" 1.54950453843513e-06 0.0111161455587337 -0.100546791453251 "seurat"
"Dbpht2" "Dbpht2" 1.58140797903522e-06 0.0113450208415987 0.239590906829276 "seurat"
"Naa50" "Naa50" 1.62381178909538e-06 0.0116492257749703 0.220578739497977 "seurat"
"Trmt112" "Trmt112" 1.66362800019362e-06 0.0119348672733891 -0.116950445798188 "seurat"
"Ahi1" "Ahi1" 1.70357836941112e-06 0.0122214712221554 -0.134015998261632 "seurat"
"Prpf40a" "Prpf40a" 1.7043091055859e-06 0.0122267135234732 -0.137444104549226 "seurat"
"Zfp106" "Zfp106" 1.81214104879483e-06 0.0130002998840541 -0.131555037337738 "seurat"
"B230219D22Rik" "B230219D22Rik" 1.82549450335079e-06 0.0130960975670386 -0.143445734145706 "seurat"
"Cnpy2" "Cnpy2" 1.87156024668514e-06 0.0134265732097192 -0.107436591544006 "seurat"
"Map9" "Map9" 1.8928306412909e-06 0.0135791670206209 -0.131656437323742 "seurat"
"Rtf1" "Rtf1" 1.92761566657717e-06 0.0138287147920246 -0.155345068271476 "seurat"
"Rabep1" "Rabep1" 2.09919671428853e-06 0.0150596372283059 -0.137871987260125 "seurat"
"Ctnnb1" "Ctnnb1" 2.15321413431379e-06 0.0154471581995671 -0.137254409318769 "seurat"
"Tcf25" "Tcf25" 2.1581793388948e-06 0.0154827785772313 -0.119056900611479 "seurat"
"Vdac3" "Vdac3" 2.19720270910608e-06 0.015762732235127 0.193939365725825 "seurat"
"Eif3m" "Eif3m" 2.22289397031547e-06 0.0159470413430432 -0.141855984624704 "seurat"
"Mpzl1" "Mpzl1" 2.29794207221391e-06 0.0164854364260626 -0.124377675542145 "seurat"
"Kbtbd11" "Kbtbd11" 2.38187300966326e-06 0.0170875569713242 -0.115353576636518 "seurat"
"Map4k4" "Map4k4" 2.4334186866078e-06 0.0174573456577243 -0.14830730616182 "seurat"
"Slco1c1" "Slco1c1" 2.46116714184234e-06 0.017656413075577 -0.118814524014924 "seurat"
"Hras" "Hras" 2.48840003393717e-06 0.0178517818434653 -0.118263704144459 "seurat"
"Sbk1" "Sbk1" 2.50244803899845e-06 0.0179525622317749 0.204622835518703 "seurat"
"Rnpepl1" "Rnpepl1" 2.55245797614241e-06 0.0183113335208457 -0.109844757528558 "seurat"
"Cox6a2" "Cox6a2" 2.57209704178792e-06 0.0184522241777866 0.196117647751986 "seurat"
"Timm8b" "Timm8b" 2.63956309595607e-06 0.0189362256503888 -0.0926632816066446 "seurat"
"Map2k2" "Map2k2" 2.64678071607815e-06 0.0189880048571447 -0.0998591101772146 "seurat"
"Msl3" "Msl3" 2.6590994349336e-06 0.0190763793462136 -0.103389523968693 "seurat"
"Ube2d3" "Ube2d3" 2.9747450227414e-06 0.0213408207931468 0.227868630962416 "seurat"
"Sec62" "Sec62" 3.1503809970269e-06 0.022600833272671 -0.132725060838601 "seurat"
"Sertad2" "Sertad2" 3.2262083547609e-06 0.0231448187370547 -0.113565822897627 "seurat"
"Eif4g2" "Eif4g2" 3.23642614620272e-06 0.0232181211728583 0.141457604031149 "seurat"
"Vhl" "Vhl" 3.28769167273447e-06 0.0235859000601971 -0.123966401796764 "seurat"
"H2afy" "H2afy" 3.28929975804899e-06 0.0235974364642434 -0.12795822631358 "seurat"
"Ssrp1" "Ssrp1" 3.32181484113269e-06 0.0238306996702859 -0.134700779066219 "seurat"
"Brd4" "Brd4" 3.33997345232053e-06 0.0239609695469475 -0.113975774665638 "seurat"
"Psma4" "Psma4" 3.38051604068358e-06 0.024251822075864 -0.123394009512994 "seurat"
"Pbk" "Pbk" 3.40815714533006e-06 0.0244501193605978 -0.115358134306373 "seurat"
"Tubb3" "Tubb3" 3.42970130185338e-06 0.0246046771394962 0.098713915485745 "seurat"
"Tmbim6" "Tmbim6" 3.4847868307536e-06 0.0249998607238263 0.223369374871312 "seurat"
"Sri" "Sri" 3.48847852019842e-06 0.0250263449039034 0.224821875041968 "seurat"
"Rhoc" "Rhoc" 3.48988238985158e-06 0.0250364162647953 -0.1386834952222 "seurat"
"Crym" "Crym" 3.55083002377745e-06 0.0254736545905794 -0.138378321155787 "seurat"
"Metrn" "Metrn" 3.61203628761985e-06 0.0259127483273848 -0.14339814250891 "seurat"
"Stx7" "Stx7" 3.66039883654086e-06 0.0262597012533441 0.209473078836813 "seurat"
"Adhfe1" "Adhfe1" 3.7269778785461e-06 0.0267373393006897 -0.118591331302848 "seurat"
"Scoc" "Scoc" 3.88787250563697e-06 0.0278915973554396 0.179125639552886 "seurat"
"Tshz2" "Tshz2" 3.90485144768158e-06 0.0280134042856677 -0.164401660753435 "seurat"
"Plk2" "Plk2" 3.97514406775224e-06 0.0285176835420546 0.230835403082712 "seurat"
"Smarca2" "Smarca2" 4.00263276982868e-06 0.0287148874907509 -0.113821912199363 "seurat"
"Zeb1" "Zeb1" 4.04196707484996e-06 0.0289970717949736 -0.127980592464155 "seurat"
"Luzp2" "Luzp2" 4.04338277139078e-06 0.0290072280019575 -0.159440905749587 "seurat"
"Psma7" "Psma7" 4.16895287131241e-06 0.0299080678987952 -0.100366343346206 "seurat"
"Atp5g3" "Atp5g3" 4.19160834630372e-06 0.0300705982763829 -0.114810207313567 "seurat"
"Agpat1" "Agpat1" 4.2850170755121e-06 0.0307407124997238 0.195141615390721 "seurat"
"Igfbp2" "Igfbp2" 4.37339302533362e-06 0.0313747215637434 -0.104745479779222 "seurat"
"Slc25a5" "Slc25a5" 4.41926459345574e-06 0.0317038041934515 0.143312607539213 "seurat"
"Fdps" "Fdps" 4.54390858866981e-06 0.0325980002151172 0.170337261570134 "seurat"
"Fbxo44" "Fbxo44" 4.56776956601676e-06 0.0327691788666043 -0.135483769524055 "seurat"
"Akap12" "Akap12" 4.66288436521285e-06 0.033451532436037 -0.141950179211422 "seurat"
"Idh3g" "Idh3g" 4.66543355630365e-06 0.0334698203329224 -0.150037698108617 "seurat"
"S100a16" "S100a16" 4.81627833311402e-06 0.03455198076176 -0.106788109236324 "seurat"
"Btg1" "Btg1" 4.82085143299825e-06 0.0345847881803294 -0.13949090250607 "seurat"
"Rab6a" "Rab6a" 5.13555125749441e-06 0.0368424447212649 0.20218255153976 "seurat"
"Tmem261" "Tmem261" 5.14253186263293e-06 0.0368925235825286 -0.131243932875241 "seurat"
"Zmat2" "Zmat2" 5.14881917061926e-06 0.0369376287300225 -0.131071807688047 "seurat"
"Tmem147" "Tmem147" 5.26773088217548e-06 0.0377907013487269 -0.143918419730447 "seurat"
"Tmem219" "Tmem219" 5.33227073394363e-06 0.0382537102453116 -0.142845900915102 "seurat"
"Ube2w" "Ube2w" 5.41589841201966e-06 0.0388536552078291 0.22324420274368 "seurat"
"Anapc11" "Anapc11" 5.48058930710152e-06 0.0393177476891463 -0.105215352310806 "seurat"
"Glrb" "Glrb" 5.51276677672384e-06 0.0395485888562169 0.181335321422647 "seurat"
"Hpca" "Hpca" 5.85350838967882e-06 0.0419930691875558 0.227146984066926 "seurat"
"Ncor1" "Ncor1" 6.07442018520728e-06 0.043577890408677 -0.143706071797342 "seurat"
"Rgs5" "Rgs5" 6.28618880607321e-06 0.0450971184947692 -0.112036894900969 "seurat"
"Sparc" "Sparc" 6.61184114493879e-06 0.0474333483737909 -0.103426211395174 "seurat"
"Chchd1" "Chchd1" 7.36353117852339e-06 0.0528259726747268 -0.0967046810485443 "seurat"
"Sst" "Sst" 7.46655301139525e-06 0.0535650513037495 0.0505366421516287 "seurat"
"Gdi1" "Gdi1" 7.56205518528278e-06 0.0542501838992187 0.219892108023389 "seurat"
"Rprml" "Rprml" 7.9387782242487e-06 0.0569527949807602 0.234440773724567 "seurat"
"BC023719" "BC023719" 8.23385983463577e-06 0.059069710453677 0.162195165514512 "seurat"
"Mcf2l" "Mcf2l" 8.27221758433748e-06 0.0593448889500371 -0.134823291700118 "seurat"
"Cldnd1" "Cldnd1" 8.36177485869174e-06 0.0599873728362546 0.222758086002542 "seurat"
"Rnf165" "Rnf165" 8.7225191026324e-06 0.0625753520422848 -0.113214233407818 "seurat"
"Carhsp1" "Carhsp1" 8.96278985720127e-06 0.0642990544355619 -0.127678202276475 "seurat"
"Nasp" "Nasp" 9.56930900756031e-06 0.0686502228202377 -0.126652983125993 "seurat"
"Prrc2c" "Prrc2c" 9.62389305538973e-06 0.069041808779366 -0.114756253203805 "seurat"
"Klhl9" "Klhl9" 1.01901973850206e-05 0.073104476040138 -0.117112295873562 "seurat"
"Ube3a" "Ube3a" 1.02350088355099e-05 0.0734259533859477 -0.136817395803054 "seurat"
"Uchl3" "Uchl3" 1.0291957820981e-05 0.0738345054077175 0.217085768833724 "seurat"
"Taf1d" "Taf1d" 1.04400237213732e-05 0.0748967301771311 -0.101870760232318 "seurat"
"Eif4e" "Eif4e" 1.12127287320594e-05 0.080440115923794 0.222576002283148 "seurat"
"Fxyd6" "Fxyd6" 1.13942533377321e-05 0.0817423734448904 -0.100530437023124 "seurat"
"Pkn2" "Pkn2" 1.20291427298478e-05 0.0862970699439281 -0.103312654452863 "seurat"
"Amdhd2" "Amdhd2" 1.21133070390985e-05 0.0869008646984928 -0.0963350831391279 "seurat"
"Pa2g4" "Pa2g4" 1.25440927718518e-05 0.0899913215452648 -0.130384032114242 "seurat"
"A930015D03Rik" "A930015D03Rik" 1.28638179988804e-05 0.0922850303239678 0.122827374653538 "seurat"
"Gpd2" "Gpd2" 1.29634201476416e-05 0.0929995761391811 -0.122186833718756 "seurat"
"Minos1" "Minos1" 1.305317349752e-05 0.0936434666712085 -0.0941434412152717 "seurat"
"Bzw1" "Bzw1" 1.34018358021381e-05 0.096144770044539 0.193886551301316 "seurat"
"Nsd1" "Nsd1" 1.36843286906459e-05 0.098171374026694 -0.135139815114067 "seurat"
"Tgs1" "Tgs1" 1.45912423560732e-05 0.104677572662469 -0.124189094252426 "seurat"
"Fbl" "Fbl" 1.50179531787432e-05 0.107738796104304 -0.119733228175157 "seurat"
"Senp6" "Senp6" 1.50608832495818e-05 0.1080467764325 -0.110813485784985 "seurat"
"2700060E02Rik" "2700060E02Rik" 1.51120818496905e-05 0.108414075189679 -0.107995675320708 "seurat"
"Cdv3" "Cdv3" 1.52492203539696e-05 0.109397906819378 -0.130862207407464 "seurat"
"Rgs10" "Rgs10" 1.53167297643165e-05 0.109882219329206 -0.137499176716586 "seurat"
"Mllt4" "Mllt4" 1.54488287290514e-05 0.110829897302215 -0.12037675687262 "seurat"
"Fundc2" "Fundc2" 1.59290767125598e-05 0.114275196335904 -0.109870182133087 "seurat"
"Smim14" "Smim14" 1.64336147619e-05 0.11789475230187 0.237180306729624 "seurat"
"Arhgdig" "Arhgdig" 1.64673317539829e-05 0.118136638003073 0.102941757240681 "seurat"
"Mdk" "Mdk" 1.6650819233552e-05 0.119452977181502 -0.129492347313622 "seurat"
"Pax6" "Pax6" 1.75499064721368e-05 0.12590302903111 -0.105789287049247 "seurat"
"Ddx24" "Ddx24" 1.79286099475393e-05 0.128619847763647 -0.111157720104801 "seurat"
"Naa38" "Naa38" 1.84438564607236e-05 0.132316226249231 -0.0908314429241945 "seurat"
"Anp32a" "Anp32a" 1.85738510641939e-05 0.133248807534527 -0.120302388363739 "seurat"
"Ewsr1" "Ewsr1" 1.89294985260485e-05 0.135800222425872 0.213800538443517 "seurat"
"Ndufs4" "Ndufs4" 1.96931402182743e-05 0.1412785879259 -0.108075491960361 "seurat"
"Gnai2" "Gnai2" 1.98732952495063e-05 0.142571020119959 -0.115061015167196 "seurat"
"Kras" "Kras" 2.00002217654384e-05 0.143481590945255 -0.100612404383324 "seurat"
"Cenpf" "Cenpf" 2.02603704104832e-05 0.145347897324806 -0.0891827266647643 "seurat"
"Atp6v0e" "Atp6v0e" 2.0281974729599e-05 0.145502886710143 -0.126648619488654 "seurat"
"Cbx1" "Cbx1" 2.0305079346329e-05 0.145668639230564 -0.114154328493656 "seurat"
"Rnf115" "Rnf115" 2.06673711251299e-05 0.148267720451682 0.198617876943299 "seurat"
"Gstm7" "Gstm7" 2.08321869621347e-05 0.149450109266355 -0.0964336101393851 "seurat"
"Atp6v1g2" "Atp6v1g2" 2.10133353810518e-05 0.150749668023666 0.215665342157625 "seurat"
"Atf4" "Atf4" 2.1334043113806e-05 0.153050425298444 -0.134442850966453 "seurat"
"Arid2" "Arid2" 2.17523192713853e-05 0.156051138452918 -0.0881315237480782 "seurat"
"Sox11" "Sox11" 2.2694952055097e-05 0.162813586043266 -0.109530902127549 "seurat"
"Marcks" "Marcks" 2.27101317370211e-05 0.162922485081389 -0.0825553683480984 "seurat"
"Ccdc12" "Ccdc12" 2.28214392103719e-05 0.163721004895208 -0.131844099875884 "seurat"
"Rcn2" "Rcn2" 2.34599290720042e-05 0.168301531162558 0.224401210951398 "seurat"
"Efr3b" "Efr3b" 2.35265989608717e-05 0.168779820945293 -0.122068262642792 "seurat"
"Ypel1" "Ypel1" 2.36258466401816e-05 0.169491823796663 -0.118673043443025 "seurat"
"Evl" "Evl" 2.36938467899419e-05 0.169979656871043 0.1366085116964 "seurat"
"Snrpb2" "Snrpb2" 2.36943556504982e-05 0.169983307436674 -0.137019122636934 "seurat"
"Idh3a" "Idh3a" 2.39606793702059e-05 0.171893913801857 0.222476421636442 "seurat"
"Chchd4" "Chchd4" 2.40191713477322e-05 0.172313535248631 -0.114111061987577 "seurat"
"Blvrb" "Blvrb" 2.42011621110727e-05 0.173619136984835 -0.117369347237428 "seurat"
"Tulp4" "Tulp4" 2.44520633277616e-05 0.175419102313362 -0.129262776799782 "seurat"
"1190005I06Rik" "1190005I06Rik" 2.44896179874751e-05 0.175688519442146 -0.101968045708871 "seurat"
"Fez1" "Fez1" 2.4687454475058e-05 0.177107798404066 0.162578559879423 "seurat"
"Efcab14" "Efcab14" 2.49440140141781e-05 0.178948356537714 -0.0892317444620366 "seurat"
"Cdc42ep4" "Cdc42ep4" 2.52562633370261e-05 0.181188433179825 -0.124716996188162 "seurat"
"Pcsk1n" "Pcsk1n" 2.60919096093645e-05 0.187183359537581 -0.0674732201071797 "seurat"
"Pdcd10" "Pdcd10" 2.68255468967656e-05 0.192446473437397 0.222848052551336 "seurat"
"Cbx3" "Cbx3" 2.71837317540086e-05 0.195016091603258 0.252994541802099 "seurat"
"Xist" "Xist" 2.7760013547719e-05 0.199150337191336 -0.179086010262762 "seurat"
"Cdk11b" "Cdk11b" 2.80205372089323e-05 0.20101933393688 -0.134781867041081 "seurat"
"Sltm" "Sltm" 2.83579572330412e-05 0.203439985189838 -0.120872848680356 "seurat"
"Ly6e" "Ly6e" 2.84344555663879e-05 0.203988784233267 -0.105457760381212 "seurat"
"Ndufb8" "Ndufb8" 2.85463126642918e-05 0.204791247053629 0.0922447563323301 "seurat"
"Map1a" "Map1a" 2.86654668165954e-05 0.205646058942255 -0.115228767313433 "seurat"
"Aktip" "Aktip" 2.87132099318352e-05 0.205988568050986 0.216313214750423 "seurat"
