"gene" "pval" "padj" "logfc" "method"
"Sphkap" "Sphkap" 0.691638667722264 0.844373964252295 0 "monocle"
"Pid1" "Pid1" 0.172406007836794 0.386368290802907 0 "monocle"
"Dner" "Dner" 0.126052523773746 0.318865213079384 0 "monocle"
"Trip12" "Trip12" 0.0780858741160557 0.232926428652218 0 "monocle"
"Cab39" "Cab39" 0.607331584071109 0.794492484341017 0 "monocle"
"Itm2c" "Itm2c" 0.315894112694169 0.554767286283469 0 "monocle"
"2810459M11Rik" "2810459M11Rik" 0.0940308741234354 0.263136293221787 0 "monocle"
"Psmd1" "Psmd1" 0.243919238865165 0.480999620565885 0 "monocle"
"Ncl" "Ncl" 9.42969262458084e-07 2.07511088615776e-05 0 "monocle"
"Ptma" "Ptma" 5.08263080361039e-20 5.29314140659528e-18 0 "monocle"
"Pde6d" "Pde6d" 0.343157715618943 0.584337396593946 0 "monocle"
"Cops7b" "Cops7b" 0.325040405556527 0.564268655978819 0 "monocle"
"Eif4e2" "Eif4e2" 0.00141277723318536 0.011530448089729 0 "monocle"
"Efhd1" "Efhd1" 0.553513755107735 0.758530597735031 0 "monocle"
"Gigyf2" "Gigyf2" 0.144859473136893 0.346407286761356 0 "monocle"
"Ngef" "Ngef" 0.471126569165494 0.695538467381193 0 "monocle"
"Dgkd" "Dgkd" 0.00768792810271194 0.0431558655781342 0 "monocle"
"Arl4c" "Arl4c" 0.675025864185088 0.836209386061075 0 "monocle"
"Agap1" "Agap1" 0.0487042996016743 0.168631585589967 0 "monocle"
"Cops8" "Cops8" 0.0191704926775366 0.0869337006755043 0 "monocle"
"Lrrfip1" "Lrrfip1" 0.31792785787814 0.556926217137587 0 "monocle"
"Ramp1" "Ramp1" 0.0210060246564711 0.0927938552250761 0 "monocle"
"Ube2f" "Ube2f" 0.323397363417998 0.562573396013753 0 "monocle"
"Ilkap" "Ilkap" 0.054265532603247 0.181558075273656 0 "monocle"
"Hes6" "Hes6" 0.36820520951864 0.606964391894898 0 "monocle"
"Asb1" "Asb1" 0.605187412030129 0.793548657374199 0 "monocle"
"Hdac4" "Hdac4" 0.926975282054165 0.967561112314022 0 "monocle"
"Ndufa10" "Ndufa10" 0.0327268669825545 0.127977486846172 0 "monocle"
"Myeov2" "Myeov2" 1.2764816595037e-18 1.13055301546661e-16 0 "monocle"
"Gpc1" "Gpc1" 0.00675011989529791 0.0389926024720463 0 "monocle"
"Dusp28" "Dusp28" 0.88540354654093 0.951308228678244 0 "monocle"
"Rnpepl1" "Rnpepl1" 9.1983355556462e-05 0.00115973390643596 0 "monocle"
"Capn10" "Capn10" 0.343302634798178 0.584445444243504 0 "monocle"
"Kif1a" "Kif1a" 3.52932604966029e-76 2.5319385080263e-73 0 "monocle"
"Mterf4" "Mterf4" 0.322465550517578 0.561224614122539 0 "monocle"
"Ppp1r7" "Ppp1r7" 0.990021750598142 0.995851940380128 0 "monocle"
"Hdlbp" "Hdlbp" 0.0118759064385363 0.0597878966947786 0 "monocle"
"Sept2" "Sept2" 0.269813385258954 0.505125580857969 0 "monocle"
"Stk25" "Stk25" 4.78300837760077e-07 1.12872704279302e-05 0 "monocle"
"Bok" "Bok" 0.305748818974401 0.544548666167417 0 "monocle"
"Thap4" "Thap4" 0.763652238270784 0.887772023554466 0 "monocle"
"Atg4b" "Atg4b" 0.704260081106685 0.85185665517777 0 "monocle"
"Dtymk" "Dtymk" 0.0157321287977129 0.0743003897266574 0 "monocle"
"Fam174a" "Fam174a" 0.0142912594939359 0.0692739835199299 0 "monocle"
"D1Ertd622e" "D1Ertd622e" 0.302693790036873 0.54108315699957 0 "monocle"
"Gin1" "Gin1" 0.456753054618908 0.683795161484985 0 "monocle"
"Pam" "Pam" 0.340267871888005 0.580933296745489 0 "monocle"
"Rnf152" "Rnf152" 0.780071813087912 0.896545207800814 0 "monocle"
"2310035C23Rik" "2310035C23Rik" 0.953071464820009 0.978517581919031 0 "monocle"
"Phlpp1" "Phlpp1" 0.825939750057909 0.91968336576321 0 "monocle"
"Kdsr" "Kdsr" 0.968169491485504 0.987555701232837 0 "monocle"
"Vps4b" "Vps4b" 0.898664737230157 0.954982833680927 0 "monocle"
"Tsn" "Tsn" 0.00425282710505885 0.0274862897762993 0 "monocle"
"Nifk" "Nifk" 0.173883540889158 0.388853030654246 0 "monocle"
"Clasp1" "Clasp1" 0.782230001669266 0.897411425050054 0 "monocle"
"Ralb" "Ralb" 0.00223315188373396 0.0163810139201508 0 "monocle"
"Ptpn4" "Ptpn4" 0.760238807937384 0.886101252338391 0 "monocle"
"Dbi" "Dbi" 0.306165086839644 0.54488423046083 0 "monocle"
"3110009E18Rik" "3110009E18Rik" 0.354547309608658 0.595001885090186 0 "monocle"
"Celrr" "Celrr" 0.275321503542713 0.510747224553555 0 "monocle"
"Insig2" "Insig2" 0.862954947763045 0.940377418401425 0 "monocle"
"Ddx18" "Ddx18" 0.011610879122678 0.0588667468735633 0 "monocle"
"Dpp10" "Dpp10" 0.937004763630385 0.970370037875417 0 "monocle"
"Actr3" "Actr3" 0.050869520198506 0.173887141058554 0 "monocle"
"Lypd1" "Lypd1" 0.354465324084173 0.595001885090186 0 "monocle"
"2900009J06Rik" "2900009J06Rik" 0.165215343907626 0.375609300968863 0 "monocle"
"R3hdm1" "R3hdm1" 0.00621456349942112 0.0366036769662128 0 "monocle"
"Ubxn4" "Ubxn4" 1.56001800856797e-06 3.24393309955554e-05 0 "monocle"
"Mcm6" "Mcm6" 0.0256539746493593 0.107187894079501 0 "monocle"
"Dars" "Dars" 0.994332916424635 0.997748072660404 0 "monocle"
"Yod1" "Yod1" 0.188476387315192 0.410482575166723 0 "monocle"
"Eif2d" "Eif2d" 0.258814911671988 0.495926441417185 0 "monocle"
"Srgap2" "Srgap2" 0.0598489113115386 0.195339440286159 0 "monocle"
"Nucks1" "Nucks1" 2.0730389800512e-07 5.14601440930357e-06 0 "monocle"
"Klhdc8a" "Klhdc8a" 0.983613663032787 0.99204898335403 0 "monocle"
"Tmcc2" "Tmcc2" 0.0942758948008343 0.263275587829135 0 "monocle"
"Lrrn2" "Lrrn2" 0.153935257515086 0.359249036243731 0 "monocle"
"Mdm4" "Mdm4" 0.249798287530114 0.485651196406786 0 "monocle"
"Snrpe" "Snrpe" 1.97721590808931e-17 1.57606076940363e-15 0 "monocle"
"Atp2b4" "Atp2b4" 0.17740836369192 0.394155342559875 0 "monocle"
"Adora1" "Adora1" 0.918842881433016 0.961932893189635 0 "monocle"
"Ppfia4" "Ppfia4" 0.72284903776229 0.864937414786879 0 "monocle"
"Tmem183a" "Tmem183a" 0.904935401498399 0.957638240852383 0 "monocle"
"Adipor1" "Adipor1" 0.000317166429826218 0.00332168170448655 0 "monocle"
"Klhl12" "Klhl12" 0.848451524376658 0.932435989905578 0 "monocle"
"Rabif" "Rabif" 0.0468038333976271 0.164536632948042 0 "monocle"
"Kdm5b" "Kdm5b" 5.56571993259545e-09 1.81493067256544e-07 0 "monocle"
"Ppp1r12b" "Ppp1r12b" 0.0664472116148751 0.209167308523525 0 "monocle"
"Arl8a" "Arl8a" 8.42741914780339e-09 2.71113475185388e-07 0 "monocle"
