"","gene","Pr..Chisq.","fdr","logfc"
"2113","Epha5",0.045692921036874,0.424063409467703,-0.0474253399620937
"2114","Epha7",0.464236244246319,0.917392514413533,NA
"2115","Ephb1",0.627801842897887,0.971644152121218,NA
"2116","Ephb6",0.387707813966908,0.917392514413533,NA
"2117","Ephx2",0.473018983325144,0.920707591069465,NA
"2118","Ephx4",0.91193474266294,1,0.00484566927912265
"2119","Epm2aip1",0.062121318374063,0.523687823755027,-0.0192079145558623
"2120","Epn1",0.470716741293181,0.918649720462829,0.060237451112245
"2121","Epn2",0.829262885834517,1,-0.00330767536583875
"2122","Eprs",0.763466029072103,0.987645873672282,-0.00923997236398105
"2123","Eps15",0.0175024746538856,0.245719673516585,NA
"2124","Eps8",0.996587206137658,1,0.00017043082948948
"2125","Erbb2ip",0.755330373277224,0.984519980171691,NA
"2126","Erc1",0.190370922977348,0.76839905019045,-0.0293904473047604
"2127","Erc2",0.707426504791188,0.984519980171691,-0.0089114015394463
"2128","Ercc1",0.864880594596168,1,0.00471390514423209
"2129","Ercc5",0.606241534475992,0.971644152121218,NA
"2130","Ercc8",0.658622203366988,0.976347288161413,NA
"2131","Erdr1",0.224156704598337,0.820878100453531,-0.0318125104635444
"2132","Erf",0.602672707148995,0.971644152121218,NA
"2133","Ergic1",0.899009422869854,1,0.00383560096198779
"2134","Ergic2",0.499439522048222,0.943882805894083,-0.00580296252333162
"2135","Ergic3",0.170909595886689,0.749911584642878,-0.0489338483044226
"2136","Erh",0.0103403624079239,0.167076035843347,-0.22930482623506
"2137","Eri3",0.000822460239846808,0.0213779854085394,0.159539549972978
"2138","Erich1",0.286254414248102,0.854200062140544,-0.00667926346458199
"2139","Erlec1",0.862701840349501,1,0.00350768834458775
"2140","Erp29",0.783485223618862,0.995024602838613,0.00691036373748696
"2141","Erp44",0.15428959148119,0.719631599992886,NA
"2142","Esd",0.152987104007297,0.719631599992886,0.0618606260507352
"2143","Esf1",0.880811027184361,1,0.00605473229584906
"2144","Esrra",0.864590438194162,1,0.00288144966624988
"2145","Etf1",0.745853525244745,0.984519980171691,0.00684594263369581
"2146","Etfa",0.522978190557478,0.965181535483764,0.0177416259826415
"2147","Etfb",0.230257214864985,0.831754914119537,-0.0451927105466984
"2148","Etfdh",0.844383348718675,1,0.00123231410080306
"2149","Ethe1",0.829785154594475,1,-0.00312067637589038
"2150","Etnk1",0.730516010651134,0.984519980171691,-0.00418303260298049
"2151","Etv1",0.051975767162072,0.463773822911324,-0.0217332062176456
"2152","Etv4",0.583983850682039,0.971644152121218,-0.00950638673841182
"2153","Etv5",0.698979855683112,0.984519980171691,-0.00469773475661205
"2154","Evi5",0.118979086944375,0.719631599992886,-0.028640465220236
"2155","Evi5l",0.445368922706445,0.917392514413533,0.0103467612762695
"2156","Evl",0.000333487827561483,0.00980508883166425,0.429390430376969
"2157","Ewsr1",0.294241950352575,0.854722290763626,0.00861698006130578
"2158","Exoc1",0.459861805703221,0.917392514413533,NA
"2159","Exoc3",0.954045933089105,1,-0.00370031228738397
"2160","Exoc4",0.282618527366322,0.854200062140544,-0.00621178763971697
"2161","Exoc5",0.0841257322063054,0.626670162082484,NA
"2162","Exoc6b",1,1,NA
"2163","Exoc7",0.548442302175928,0.971644152121218,-0.00973415104042285
"2164","Exog",0.931885056863853,1,0.0010286874878963
"2165","Exosc1",0.576232487488841,0.971644152121218,0.00887405186100728
"2166","Exosc10",0.39734875473874,0.917392514413533,NA
"2167","Exosc3",1,1,NA
"2168","Exosc4",0.545420650949201,0.971644152121218,0.0173021016242535
"2169","Exosc5",0.95891787621378,1,0.00165284524275462
"2170","Exosc7",0.044014484297722,0.412758052747527,NA
"2171","Exosc8",0.64524420565831,0.971644152121218,0.00514123948568493
"2172","Exosc9",0.720544271551967,0.984519980171691,-0.00755521560726482
"2173","Ext1",0.141534346562138,0.719631599992886,NA
"2174","Ext2",0.678993858136278,0.980886132128837,NA
"2175","Extl2",0.407754011555371,0.917392514413533,NA
"2176","Extl3",0.659856505600424,0.976347288161413,NA
"2177","Ezh1",0.590083065765404,0.971644152121218,NA
"2178","Ezh2",0.365252790969572,0.917392514413533,NA
"2179","Ezr",0.043080337506787,0.406655712202224,NA
"2180","F3",0.274862926794951,0.854200062140544,NA
