"","gene","Pr..Chisq.","fdr","logfc"
"4587","Polr2k",4.5983164455553e-08,2.70396083446014e-06,0.553476148296918
"4588","Polr2l",4.89863049164278e-09,3.22410781165553e-07,0.679692326100179
"4589","Polr2m",0.687151438621384,0.901772119276159,0.0566888618252086
"4590","Polr3c",0.387152739987029,0.749038229953329,0.0251049775390797
"4591","Polr3d",0.379243468402211,0.745803904144041,0.0372816712953833
"4592","Polr3gl",0.21028691328913,0.586787380957701,0.0720927182324208
"4593","Polr3h",0.790063083507242,0.938585097491297,-0.0311953108360855
"4594","Polr3k",0.0933251806576264,0.421546444610373,0.151867442236494
"4595","Pomc",0.529214571470069,0.823732986705636,-0.0101268114719168
"4596","Pomgnt1",0.889162054201517,0.966538861740027,0.00795629332287079
"4597","Pomp",0.599896142574274,0.859486065951283,-0.151493327690954
"4598","Pon2",0.132140015217385,0.488142363115099,-0.149604664706643
"4599","Pop4",0.643947856687243,0.885331154009021,-0.0302204750359727
"4600","Pop5",0.815388534800557,0.944313484349757,-0.030945720937526
"4601","Pop7",0.142898242649073,0.508255821896108,-0.0193883820581737
"4602","Por",0.140758156627486,0.504143292883465,-0.0521456768681706
"4603","Pou3f1",4.00128196052533e-09,2.68272867147745e-07,0.462476454252327
"4604","Pou3f2",0.794222298283233,0.939447777062476,-0.00447328603482994
"4605","Pou3f3",0.704091711169642,0.910445914911862,-0.0159222536111533
"4606","Pou6f1",0.00538941913299726,0.0722685847852754,-0.0956821821909629
"4607","Ppa1",0.157641388129569,0.525554859341191,0.0548357479095549
"4608","Ppa2",0.48791968594415,0.806076033729599,-0.0481771621838324
"4609","Ppan",0.90170626663043,0.968099484706181,-0.0121502322725458
"4610","Ppargc1a",0.166668125627388,0.539040104630627,-0.0463935903446964
"4611","Ppdpf",0.00230222466426764,0.0388322602719696,-0.487748076251624
"4612","Ppfia1",0.00203099724054107,0.0351093354304618,-0.105527231124835
"4613","Ppfia2",0.0971622136965224,0.428421463465797,-0.0906229890435989
"4614","Ppfia3",0.136517968066317,0.496167014144408,-0.110785141877301
"4615","Ppfia4",0.86512842321733,0.957746599289115,0.0172278257678434
"4616","Pphln1",0.193274326514651,0.571607930610645,0.0323387842667914
"4617","Ppia",6.27434921191952e-37,1.95705135853524e-34,-0.343362513959736
"4618","Ppib",0.0884633463669941,0.411711114605104,-0.0584743651786507
"4619","Ppic",0.464829876871094,0.793037670698477,0.00311596239987459
"4620","Ppid",0.395187510083264,0.753673282918037,0.0128679488578871
"4621","Ppie",0.461565327813447,0.791236932331273,0.0406644219235206
"4622","Ppif",0.376380626339491,0.744049218341004,-0.0244899867840394
"4623","Ppig",0.0129714421807248,0.138684241735499,-0.124404353783541
"4624","Ppih",0.0353666224649084,0.259342377108192,-0.106193498269454
"4625","Ppil1",0.933288762431863,0.977052927322658,-0.0135657803636652
"4626","Ppil2",0.563541271363324,0.839635530791378,0.0112274927677738
"4627","Ppil3",0.119072696364891,0.466991961245879,-0.0188511356382296
"4628","Ppil4",0.669427750113779,0.895465919494556,-0.0194424471040835
"4629","Ppil6",0.88418138202343,0.965286054798995,0.0044970793137742
"4630","Ppm1a",0.070934675461503,0.370637554086542,0.0719615868843417
"4631","Ppm1b",0.866191272725904,0.958143681714693,0.0228926041037936
"4632","Ppm1e",0.0424244787163119,0.285763313516083,0.0117663908463427
"4633","Ppm1g",0.193809376102464,0.571705782960146,0.0319029323860284
"4634","Ppm1h",0.182734587138872,0.557269200290331,0.0656912883856971
"4635","Ppm1k",0.00577171609961496,0.076095915179533,-0.0817219673958209
"4636","Ppm1m",0.0316452239434275,0.243848374404027,-0.0645002634163842
"4637","Ppme1",0.779304070244634,0.934822754986575,0.025725238270014
"4638","Ppox",0.530604922841681,0.824644652614,0.00792850265807948
"4639","Ppp1ca",0.173616277126379,0.547288825635529,0.202597677766725
"4640","Ppp1cb",0.0230172669875504,0.200727523338287,0.16827506398767
"4641","Ppp1cc",0.00947177566158298,0.110051407744924,0.173319011377283
"4642","Ppp1r10",0.0775860577150177,0.385993327356128,0.01360982250951
"4643","Ppp1r11",0.470970256670277,0.797692209843001,0.000140195574069968
"4644","Ppp1r12a",0.0258059307858935,0.216023042541424,-0.0531383103474425
"4645","Ppp1r12b",0.375300197450394,0.74305523108095,-0.0271668416377286
"4646","Ppp1r13b",0.000819516588227131,0.0169919422079232,-0.0866404938180922
"4647","Ppp1r14b",0.515876581176114,0.817697435562845,-0.0599560682172975
"4648","Ppp1r14c",4.85989647717289e-05,0.00162920080968403,-0.410392063603212
"4649","Ppp1r15a",0.454296922730356,0.789781066033623,0.0201723524830944
"4650","Ppp1r16a",0.468424722282317,0.795191423959618,-0.0301565203440868
"4651","Ppp1r16b",0.000854380514568773,0.0175123594614754,0.220924537048525
"4652","Ppp1r18",0.151658198772224,0.52018612518599,0.0488027007629291
"4653","Ppp1r1a",0.781356919571726,0.935108130950682,0.0196320628324411
"4654","Ppp1r1b",0.176576674458201,0.551965604602673,0.0703034802284451
"4655","Ppp1r2",0.0597169257929339,0.34317783257184,0.150465526967896
"4656","Ppp1r21",0.0544090902063091,0.328284956383567,0.0466099233439724
"4657","Ppp1r35",0.0190847392291673,0.178738797950452,0.0958213330865261
"4658","Ppp1r37",0.681315400179052,0.90155198471224,0.0203478206883859
"4659","Ppp1r3c",0.927232172631425,0.976062889385348,-0.00219313186716283
"4660","Ppp1r7",0.90605972302346,0.968921115856564,-0.00136727518254226
"4661","Ppp1r8",0.0886091386883581,0.411711114605104,-0.0938353185259011
"4662","Ppp1r9a",0.0754725851054951,0.379691672893984,-0.0455717492485532
"4663","Ppp1r9b",0.854298746200456,0.95488465199587,0.00153532863277123
"4664","Ppp2ca",0.0404652015338467,0.278863934489737,0.0747680733423528
"4665","Ppp2cb",0.568920601150102,0.842260974121073,0.00828289043596597
"4666","Ppp2r1a",0.13060399268459,0.487000681660589,0.195615498069461
"4667","Ppp2r2a",0.52299466568686,0.821973242056597,-0.0280913649341523
"4668","Ppp2r2b",0.0273728970376901,0.225377931807078,-0.0833200524618294
"4669","Ppp2r2c",0.235072463588922,0.616152668537423,-0.144872577467925
"4670","Ppp2r2d",0.203730930174823,0.577251531264208,-0.0623572641311899
"4671","Ppp2r3a",0.437367411219582,0.781098618365283,-0.0221032126608583
"4672","Ppp2r3c",0.170637050927148,0.543825057019708,0.0500806191385508
"4673","Ppp2r3d",0.890699030936454,0.966538861740027,0.0124663185751113
"4674","Ppp2r4",0.200964622653309,0.577251531264208,-0.0949261911527541
"4675","Ppp2r5a",0.143290508129676,0.508586586259102,-0.0152834827490075
"4676","Ppp2r5b",0.0812926175920736,0.398084121915042,0.0904544295518548
"4677","Ppp2r5c",0.492829745293634,0.808128135482636,-0.0482317640691526
"4678","Ppp2r5d",0.463237983502529,0.79179022606438,-0.0241938069162029
"4679","Ppp2r5e",0.149251545590557,0.51637855905183,0.0343734511176219
"4680","Ppp3ca",0.177370521134415,0.552101817780241,0.146134496820655
"4681","Ppp3cb",0.202777218597152,0.577251531264208,0.131879416808907
"4682","Ppp3cc",0.0194777253635749,0.179836810499725,0.046390902982025
